url,title,documentType,contentId,locale,publishing_app,first_published_at,public_updated_at,withdrawn_at,withdrawn_explanation,page_views,taxons,primary_organisation,all_organisations,government,is_political,people,occurrences
https://www.gov.uk/guidance/contact-the-fcdo,Contact the FCDO,detailed_guide,b059a435-fa6c-4c23-a672-7bc42023ed0e,en,whitehall,2023-08-10T23:00:00.000Z,2023-08-10T23:00:00.000Z,,,102,"Corporate information,GOV.UK homepage","Foreign, Commonwealth & Development Office","Foreign, Commonwealth & Development Office",2022 to 2024 Sunak Conservative government,,,
https://www.gov.uk/guidance/contact-desnz,Contact DESNZ,detailed_guide,f8764ca1-87b9-43f3-9355-1a901c4b85d7,en,whitehall,2023-05-03T23:00:00.000Z,2023-11-23T14:23:07.000Z,,,102,"GOV.UK homepage,Corporate information",Department for Energy Security and Net Zero,Department for Energy Security and Net Zero,2022 to 2024 Sunak Conservative government,,,
https://www.gov.uk/guidance/make-a-complaint-to-the-independent-examiner-of-complaints,Make a complaint to the Independent Examiner of Complaints,detailed_guide,6e5de786-074f-41e9-b992-ea2b8b1da2f3,en,whitehall,2022-10-16T23:00:00.000Z,2025-04-07T12:35:37.000Z,,,84,"GOV.UK homepage,Corporate information",Home Office,"Home Office,Office for the Independent Examiner of Complaints",2022 Truss Conservative government,,,
https://www.gov.uk/guidance/myths-and-misconceptions-about-the-security-vetting-process,Myths and misconceptions about the Security Vetting process,detailed_guide,6fa128fe-a74e-4761-abce-c6515b38b32e,en,whitehall,2020-02-12T06:00:04.000Z,2020-02-12T06:00:04.000Z,2020-09-03T14:43:15.000Z,"<div class=""govspeak""><p>This page has been withdrawn because it is out of date. A new version is in development.</p>\n</div>",67,"National security,Corporate information,GOV.UK homepage,Government",Ministry of Defence,"Ministry of Defence,United Kingdom Security Vetting",2019 to 2022 Johnson Conservative government,,,
https://www.gov.uk/guidance/accessing-the-civil-service-jobs-vx-system,Accessing the Civil Service Jobs vX system,detailed_guide,b7b63928-7af1-421b-83a0-83c1195325bb,en,whitehall,2019-07-10T23:00:00.000Z,2025-08-22T09:34:24.000Z,,,55,"GOV.UK homepage,Corporate information",Civil Service Resourcing,Civil Service Resourcing,2016 to 2019 May Conservative government,,,
https://www.gov.uk/guidance/contact-the-department-for-business-and-trade-dbt,Contact the Department for Business and Trade (DBT),detailed_guide,9c54330e-119b-468c-887f-fffa2ddc1aac,en,whitehall,2025-11-18T17:00:03.000Z,2025-11-18T17:00:03.000Z,,,52,"GOV.UK homepage,Corporate information",Department for Business and Trade,Department for Business and Trade,2024 Starmer Labour government,,,
https://www.gov.uk/guidance/request-your-personal-information-held-by-dvsa,Request your personal information held by DVSA,detailed_guide,15fd7d42-e1e0-45c8-b34b-b0a7f218e26b,en,whitehall,2021-10-12T23:00:00.000Z,2024-01-12T12:48:47.000Z,,,47,"Corporate information,GOV.UK homepage",Driver and Vehicle Standards Agency,Driver and Vehicle Standards Agency,2019 to 2022 Johnson Conservative government,,,
https://www.gov.uk/guidance/make-a-freedom-of-information-foi-request-to-dwp,Make a Freedom of Information (FOI) request to DWP,detailed_guide,76f87553-9fcb-40e3-961f-92664e82f764,en,whitehall,2020-09-28T14:49:00.000Z,2020-09-28T14:49:00.000Z,,,45,"Corporate information,GOV.UK homepage",Department for Work and Pensions,Department for Work and Pensions,2019 to 2022 Johnson Conservative government,,,
https://www.gov.uk/guidance/tax-professional-development-programme,Join the HMRC graduate programme (Tax Professional),detailed_guide,5d606deb-7631-11e4-a3cb-005056011aef,en,whitehall,2013-02-27T00:00:00.000Z,2023-12-04T13:50:38.000Z,,,41,"Government graduate schemes,Corporate information,Work,GOV.UK homepage",HM Revenue & Customs,HM Revenue & Customs,2010 to 2015 Conservative and Liberal Democrat coalition government,,,
https://www.gov.uk/guidance/valuation-office-agency-graduate-scheme,Valuation Office Agency: Graduate Opportunities 2026,detailed_guide,cc623859-59a3-4a81-a620-2e9817cc5a7b,en,whitehall,2016-11-18T00:00:00.000Z,2025-10-07T11:01:41.000Z,,,34,"Corporate information,GOV.UK homepage",Valuation Office Agency,Valuation Office Agency,2016 to 2019 May Conservative government,,,
https://www.gov.uk/guidance/news-and-events,News and events,detailed_guide,562d27c7-26ea-4684-a0ec-0bd941c5526d,en,whitehall,2024-03-20T00:00:00.000Z,2025-01-30T15:17:40.000Z,,,31,"Corporate information,GOV.UK homepage",Single Source Regulations Office,Single Source Regulations Office,2022 to 2024 Sunak Conservative government,,,
https://www.gov.uk/guidance/export-art-antiques-and-cultural-goods-special-rules,"Export art, antiques and cultural goods - special rules",detailed_guide,88bb3a85-731f-4278-94f4-204bb35964fa,en,whitehall,2016-11-07T00:00:00.000Z,2024-09-02T07:54:18.000Z,,,31,"Corporate information,GOV.UK homepage","Department for Culture, Media and Sport","Department for Culture, Media and Sport",2016 to 2019 May Conservative government,,,
https://www.gov.uk/guidance/managing-candidate-reserve-lists-vx,Managing candidate reserve lists (vX),detailed_guide,3d19e880-d5a7-4a50-a924-b6a5f546047b,en,whitehall,2019-07-30T23:00:00.000Z,2024-05-08T12:46:11.000Z,,,28,"GOV.UK homepage,Corporate information",Government Recruitment Service,"Government Recruitment Service,Civil Service Resourcing",2019 to 2022 Johnson Conservative government,,,
https://www.gov.uk/guidance/unacceptable-customer-behaviour-policy,Unacceptable customer behaviour policy,detailed_guide,c0ae06fa-f65d-4e2e-8462-fca99ab3a419,en,whitehall,2025-02-24T09:30:03.000Z,2025-02-24T09:30:03.000Z,,,28,"Corporate information,GOV.UK homepage",Valuation Office Agency,Valuation Office Agency,2024 Starmer Labour government,,,
https://www.gov.uk/guidance/working-with-the-open-innovation-team,Working with the Open Innovation Team,detailed_guide,b762718f-ee1e-4903-a586-be469e9e22e5,en,whitehall,2021-09-22T23:00:00.000Z,2021-09-22T23:00:00.000Z,,,25,"Corporate information,GOV.UK homepage",Open Innovation Team,Open Innovation Team,2019 to 2022 Johnson Conservative government,,,
https://www.gov.uk/guidance/contact-the-uk-space-agency,Find information and contact the UK Space Agency,detailed_guide,da829b17-6be5-4cb2-a6ae-764e440bfe7b,en,whitehall,2023-02-15T00:00:00.000Z,2025-04-01T15:10:05.000Z,,,24,"GOV.UK homepage,Corporate information,Business and industry,Space,Science and innovation",UK Space Agency,UK Space Agency,2022 to 2024 Sunak Conservative government,,,
https://www.gov.uk/guidance/learn-about-the-sia-grant-for-good-causes,SIA grant for good causes: how to apply,detailed_guide,6bba7c5c-2391-4dd6-a584-f46b95c6ab14,en,whitehall,2021-05-23T23:00:00.000Z,2025-02-27T15:33:03.000Z,,,24,"Business regulation,GOV.UK homepage,Corporate information,Business and industry",Security Industry Authority,Security Industry Authority,2019 to 2022 Johnson Conservative government,,,
https://www.gov.uk/guidance/dwp-cctv-and-body-worn-camera-privacy-notice,DWP CCTV and body worn camera privacy notice,detailed_guide,c53e405c-0764-4e4e-bfdc-d9128a9deff1,en,whitehall,2025-09-30T23:00:00.000Z,2025-10-06T10:48:33.000Z,,,22,"Corporate information,GOV.UK homepage",Department for Work and Pensions,Department for Work and Pensions,2024 Starmer Labour government,,,
https://www.gov.uk/guidance/gdf-geological-disposal-facility,GDF (Geological Disposal Facility),detailed_guide,1fc18531-52c2-44d8-b75c-6f912fb626e9,en,whitehall,2022-01-31T00:00:00.000Z,2022-01-31T00:00:00.000Z,,,17,"Environment,Scientific research and development,Science and innovation,Waste management,GOV.UK homepage,Waste and recycling,Business and industry,Corporate information,Radioactive and nuclear substances and waste",Nuclear Waste Services,Nuclear Waste Services,2019 to 2022 Johnson Conservative government,,,
https://www.gov.uk/guidance/working-for-the-office-for-conflict-stabilisation-and-mediations-civilian-stabilisation-group-csg,"Working for the Office for Conflict, Stabilisation and Mediation's Civilian Stabilisation Group (CSG)",detailed_guide,06033921-9acd-4e2c-8f07-5b2d925837a5,en,whitehall,2023-05-12T14:57:00.000Z,2023-09-19T10:07:36.000Z,,,16,"Corporate information,International aid and development,GOV.UK homepage,International","Foreign, Commonwealth & Development Office","Foreign, Commonwealth & Development Office",2022 to 2024 Sunak Conservative government,,,
https://www.gov.uk/guidance/personal-information-and-data-protection,Personal information and data protection,detailed_guide,f27df4b1-9ee7-4758-928b-a1a432420382,en,whitehall,2019-06-26T23:00:00.000Z,2023-01-24T16:32:18.000Z,,,16,"Corporate information,GOV.UK homepage",Department for Transport,Department for Transport,2016 to 2019 May Conservative government,,,
https://www.gov.uk/guidance/living-in-chile-guidance,Living in Chile,detailed_guide,ad48225d-b10b-49b6-8164-b05c701a9f4e,en,whitehall,2015-08-16T23:00:00.000Z,2026-02-12T12:31:32.000Z,,,16,"International,British nationals overseas,Help and services around the world,Foreign affairs,GOV.UK homepage,Living abroad,Living in Chile,Going and being abroad,Corporate information,UK help and services in Chile,Travel abroad","Foreign, Commonwealth & Development Office","Foreign, Commonwealth & Development Office",2015 to 2016 Cameron Conservative government,,,
https://www.gov.uk/guidance/make-a-freedom-of-information-foi-request-to-dsit,Make a Freedom of Information (FOI) request to DSIT,detailed_guide,ba0003d3-d4fa-4f2a-8814-950723a8ef19,en,whitehall,2024-06-30T23:00:00.000Z,2024-06-30T23:00:00.000Z,,,14,"Corporate information,GOV.UK homepage","Department for Science, Innovation and Technology","Department for Science, Innovation and Technology",2022 to 2024 Sunak Conservative government,,,
https://www.gov.uk/guidance/using-ofsted-logos-and-copyright,Using Ofsted logos and copyright,detailed_guide,1be18863-9662-4a1e-909d-8fac077363c8,en,whitehall,2015-04-23T23:00:00.000Z,2024-10-11T08:30:03.000Z,,,14,"Government,Business and industry,Media and communications,Corporate information,Government efficiency, transparency and accountability,GOV.UK homepage",Ofsted,Ofsted,2010 to 2015 Conservative and Liberal Democrat coalition government,,,
https://www.gov.uk/guidance/social-mobility-outreach-opportunities,Social mobility outreach opportunities,detailed_guide,1b0f4ea9-6a95-447e-9b3d-905c9c14bc38,en,whitehall,2022-09-06T14:17:00.000Z,2022-09-06T14:17:00.000Z,,,10,"GOV.UK homepage,Corporate information",Ministry of Justice,Ministry of Justice,2022 Truss Conservative government,,,
https://www.gov.uk/guidance/creating-job-interview-schedules-and-inviting-candidates-vx,Creating job interview schedules and inviting candidates (vX),detailed_guide,c8f3b920-4182-4aa9-90b1-e4f9e1ff6ccb,en,whitehall,2019-07-11T23:00:00.000Z,2020-05-19T09:52:36.000Z,,,9,"GOV.UK homepage,Corporate information",Government Recruitment Service,"Government Recruitment Service,Civil Service Resourcing",2016 to 2019 May Conservative government,,,
https://www.gov.uk/guidance/ukhsa-commercial-and-partnerships,UKHSA Commercial and Partnerships,detailed_guide,e0d6011c-c4f9-4073-bdbe-19787a54f3c5,en,whitehall,2022-05-04T23:00:00.000Z,2025-04-30T11:09:43.000Z,,,8,"GOV.UK homepage,Health and social care,Corporate information",UK Health Security Agency,UK Health Security Agency,2019 to 2022 Johnson Conservative government,,,
https://www.gov.uk/guidance/our-services,Our services,detailed_guide,1f3cc217-9143-4661-bc51-d1cd349b09e4,en,whitehall,2021-09-22T23:00:00.000Z,2021-09-22T23:00:00.000Z,,,8,"Corporate information,GOV.UK homepage",Open Innovation Team,Open Innovation Team,2019 to 2022 Johnson Conservative government,,,
https://www.gov.uk/guidance/companies-house-welsh-service,Companies House Welsh services,detailed_guide,9990f754-988e-46e8-9ec6-82bf901b241e,en,whitehall,2015-03-03T00:00:00.000Z,2025-11-26T11:08:40.000Z,,,8,"Running a business,Digital inclusion and accessibility in society,Limited companies and partnerships,Corporate information,Business and industry,Society and culture,GOV.UK homepage",Companies House,Companies House,2010 to 2015 Conservative and Liberal Democrat coalition government,,,
https://www.gov.uk/guidance/college-of-experts-privacy-notice,College of Experts: privacy notice,detailed_guide,e8201036-5e35-47fd-b8a9-07400a971b15,en,whitehall,2025-11-18T00:00:00.000Z,2025-11-18T00:00:00.000Z,,,6,"Corporate information,GOV.UK homepage,Science and innovation,Business and industry","Department for Science, Innovation and Technology","Department for Science, Innovation and Technology",2024 Starmer Labour government,,,
https://www.gov.uk/guidance/dcms-commercial-pipeline-january-2026,DCMS Commercial Pipeline - January 2026,detailed_guide,d4fc1af9-3a01-491d-a19b-20b01bcedc7b,en,whitehall,2026-02-05T17:03:34.000Z,2026-02-05T17:03:34.000Z,,,6,"GOV.UK homepage,Corporate information","Department for Culture, Media and Sport","Department for Culture, Media and Sport",2024 Starmer Labour government,,,
https://www.gov.uk/guidance/storage-guidance,Storage Guidance,detailed_guide,c5c264ef-11c4-4c9a-9eee-9617ab62f49c,en,whitehall,2020-11-20T00:00:00.000Z,2020-11-20T00:00:00.000Z,2025-11-25T12:49:26.000Z,"<div class=""govspeak""><p>The Storage Guidance page has been withdrawn because it’s out of date. You can read about managing waste for disposal at <a href=""https://www.gov.uk/government/collections/waste-package-guidance"">Waste Package Guidance - GOV.UK</a></p>\n</div>",,"Waste management,Radioactive and nuclear substances and waste,GOV.UK homepage,Corporate information,Waste and recycling,Environment",Nuclear Waste Services,Nuclear Waste Services,2019 to 2022 Johnson Conservative government,,,
https://www.gov.uk/guidance/dcms-commercial-pipeline-october-2025,DCMS Commercial Pipeline - October 2025,detailed_guide,0c92f65a-905e-426c-8dd9-b70479a01cb6,en,whitehall,2025-11-05T15:06:23.000Z,2025-11-05T15:06:23.000Z,,,,"GOV.UK homepage,Corporate information","Department for Culture, Media and Sport","Department for Culture, Media and Sport",2024 Starmer Labour government,,,
https://www.gov.uk/guidance/christmas-and-new-year-opening-times-at-the-insolvency-service,Christmas and new year opening times at the Insolvency Service,detailed_guide,e5c9e8ba-96ee-483b-8061-5a135457271f,en,whitehall,2024-12-19T00:00:00.000Z,2025-12-23T15:19:45.000Z,,,,"Corporate information,GOV.UK homepage",The Insolvency Service,The Insolvency Service,2024 Starmer Labour government,,,
https://www.gov.uk/guidance/all-guidance-documents,All Guidance Documents,detailed_guide,4b6f09a0-c88c-4b77-bad2-c5a4b72b1654,en,whitehall,2020-11-20T00:00:00.000Z,2020-11-20T00:00:00.000Z,2025-11-25T12:05:03.000Z,"<div class=""govspeak""><p>This page has been withdrawn because it’s out of date. You can read about managing waste for disposal at <a href=""https://www.gov.uk/government/collections/waste-package-guidance"">Waste Package Guidance - GOV.UK</a></p>\n</div>",,"Waste management,Corporate information,Radioactive and nuclear substances and waste,GOV.UK homepage,Waste and recycling,Environment",Nuclear Waste Services,Nuclear Waste Services,2019 to 2022 Johnson Conservative government,,,
https://www.gov.uk/guidance/fraud-statistics,Fraud statistics,detailed_guide,d0629f49-33cf-490d-9ee5-6a98f0c9c8f6,en,whitehall,2020-09-02T05:00:00.000Z,2021-09-08T12:33:21.000Z,,,,"International aid and development,GOV.UK homepage,International,Government,Government efficiency, transparency and accountability,Foreign affairs,Corporate information","Foreign, Commonwealth & Development Office","Foreign, Commonwealth & Development Office",2019 to 2022 Johnson Conservative government,,,
https://www.gov.uk/guidance/i-would-like-to-find-out-about-the-ssro-and-the-regulatory-framework,I would like to find out about the SSRO and the regulatory framework,detailed_guide,cc14352a-c00f-48b8-8e93-36f82c326178,en,whitehall,2024-07-24T23:00:00.000Z,2024-07-30T08:36:14.000Z,,,,"Defence and armed forces,GOV.UK homepage,Corporate information",Single Source Regulations Office,Single Source Regulations Office,2024 Starmer Labour government,,,
https://www.gov.uk/guidance/unacceptable-customer-behaviour-policy.cy,Polisi Ymddygiad Annerbyniol gan Gwsmeriaid ,detailed_guide,c0ae06fa-f65d-4e2e-8462-fca99ab3a419,cy,whitehall,2025-02-24T09:30:03.000Z,2025-02-24T09:30:03.000Z,,,,"GOV.UK homepage,Corporate information",Valuation Office Agency,Valuation Office Agency,2024 Starmer Labour government,,,
https://www.gov.uk/guidance/apply-for-nda-estate-supply-chain-awards-2015,NDA estate supply chain awards,detailed_guide,e8ecc434-44a6-46ad-b41b-2bc4b447df0a,en,whitehall,2015-06-20T15:00:00.000Z,2018-09-14T10:42:53.000Z,,,,"Corporate information,GOV.UK homepage",Nuclear Decommissioning Authority,"Nuclear Decommissioning Authority,Radioactive Waste Management,Sellafield Ltd,Dounreay ,Magnox Ltd,Low Level Waste Repository Ltd ",2015 to 2016 Cameron Conservative government,,,
https://www.gov.uk/guidance/ssro-support,SSRO Support,detailed_guide,b2054884-6b4f-4c59-abb4-18f2cc887c09,en,whitehall,2021-06-27T23:00:00.000Z,2025-01-27T11:41:50.000Z,,,,"Corporate information,GOV.UK homepage",Single Source Regulations Office,Single Source Regulations Office,2019 to 2022 Johnson Conservative government,,,
https://www.gov.uk/guidance/dwp-cctv-and-body-worn-camera-privacy-notice.cy,Hysbysiad preifatrwydd Teledu Cylch Cyfyng DWP a chamera a wisgir ar y corff,detailed_guide,c53e405c-0764-4e4e-bfdc-d9128a9deff1,cy,whitehall,2025-09-30T23:00:00.000Z,2025-10-06T10:48:33.000Z,,,,"Corporate information,GOV.UK homepage",Department for Work and Pensions,Department for Work and Pensions,2024 Starmer Labour government,,,
https://www.gov.uk/guidance/disposability-assessment-guidance,Disposability Assessment Guidance,detailed_guide,80755c52-53de-4285-9afa-58b43b2c02c0,en,whitehall,2020-11-20T00:00:00.000Z,2020-11-20T00:00:00.000Z,2025-11-25T12:52:14.000Z,"<div class=""govspeak""><p>The Disposability Assessment Guidance page has been withdrawn because it’s out of date. You can read about managing waste for disposal at <a href=""https://www.gov.uk/government/collections/waste-package-guidance"">Waste Package Guidance - GOV.UK</a></p>\n</div>",,"Environment,GOV.UK homepage,Waste and recycling,Radioactive and nuclear substances and waste,Waste management,Corporate information",Nuclear Waste Services,Nuclear Waste Services,2019 to 2022 Johnson Conservative government,,,
https://www.gov.uk/guidance/proficiency-testing-schemes-international-distributors-and-collaborators,Proficiency testing schemes: contacts and international distributors,detailed_guide,7e6a7be3-9e19-4df1-a99d-1eede034c785,en,whitehall,2014-03-05T00:00:00.000Z,2014-03-05T00:00:00.000Z,2025-05-15T10:20:56.000Z,"<div class=""govspeak""><p>This content is no longer up-to-date. For the most recent information, see the <a rel=""external"" href=""https://www.feptu.org.uk/"">Food and Environment Proficiency Testing Unit</a> (FEPTU) website.</p>\n</div>",,"GOV.UK homepage,Public health,Corporate information,Health and social care",Public Health England,Public Health England,2010 to 2015 Conservative and Liberal Democrat coalition government,,,
